Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGA-CD-8526,0.56660014,0.49269158,0.6450366,0.6412468,0.70228934,0.401357,0.6310595,0.4895014,0.7281817,0.33086202,0.6056453,0.22837615,0.48420292,0.26218605,0.52642083,0.5187689,0.4257396,0.52075386,0.6285294,0.5679077,0.22530699,0.43238148,0.47880253,0.47015804,0.68413967,0.5396987,0.28427702,0.48793074,0.4576674,0.60563004,0.54455763,0.47017968,0.69305634,0.63832206,0.349743,0.65858793,0.5456109,0.61430585,0.58066696,0.40068325,0.43290898,0.6910121,0.5334618,0.66965574,0.37657422,0.74833214,0.22032024,0.51228476,0.6777104,0.3293528,0.29661483,0.4507038,0.36427963,0.7478992,0.6407979,0.35548478,0.57840693,0.57345235,0.4476134,0.62665546,0.54189456,0.5564647,0.410451,0.40531158,0.4118222,0.5852365,0.4948365,0.5906992,0.60608524,0.46864027,0.41359347,0.42298877,0.6534953,0.3802647,0.66973937,0.50159097,0.59138125,0.35561827,0.26278725,0.41699916,0.30964777,0.49783552,0.6353445,0.6450157,0.3275344,0.53392327,0.33397466,0.33418,0.30271834,0.63918054,0.55822617,0.37408602,0.71873474,0.4733345,0.3997404,0.5869485,0.3139634,0.250661,0.466319,0.52374005
TCGA-CD-8527,0.24896654,0.297392,0.38872156,0.30048025,0.34629494,0.61779743,0.19205764,0.31767392,0.8223229,0.73957,0.75968474,0.22445457,0.2676383,0.38972008,0.6214858,0.35010985,0.59158444,0.24493799,0.44821525,0.56654215,0.3690673,0.57742953,0.70477384,0.5433365,0.68078935,0.40853786,0.17754425,0.21127047,0.43176585,0.74725044,0.59225047,0.26113874,0.3748999,0.31284878,0.8200632,0.6670009,0.20646739,0.27128026,0.53012884,0.21482158,0.2554383,0.62511766,0.77364343,0.72442174,0.72668993,0.29272133,0.7193138,0.6248777,0.33633816,0.2995674,0.28030443,0.4115926,0.2263537,0.6998474,0.61740696,0.69314885,0.18522334,0.3034824,0.31812584,0.6817438,0.6058086,0.58911824,0.27446255,0.20528291,0.6059282,0.59020454,0.25332382,0.13740444,0.49543208,0.20663434,0.3687768,0.5634031,0.7068967,0.4146384,0.3964768,0.66094655,0.5466267,0.7155476,0.5289285,0.40774447,0.5778893,0.6521032,0.8272231,0.63263685,0.7212657,0.6293452,0.54168683,0.4637369,0.64063203,0.6824519,0.347749,0.20408311,0.7369338,0.4616682,0.50959355,0.37252474,0.6647296,0.62272596,0.27561426,0.16573143
TCGA-CD-8528,0.39715114,0.2546149,0.74595964,0.67446244,0.5449309,0.4879469,0.59761393,0.33842754,0.35895234,0.5595124,0.38035727,0.39187634,0.35853362,0.41249624,0.2645355,0.6967007,0.66352415,0.5859451,0.3626873,0.65645045,0.4965523,0.705809,0.32312626,0.4275055,0.501951,0.6071304,0.66090775,0.5354631,0.29034913,0.5125552,0.37907597,0.31107682,0.5869014,0.29273194,0.5839959,0.2887216,0.26555735,0.57216805,0.40340137,0.6547127,0.38120085,0.7450843,0.3052072,0.71873474,0.4672093,0.2996123,0.7452445,0.3185858,0.6024692,0.7631172,0.7422651,0.73929316,0.42103964,0.31858593,0.20829388,0.43604594,0.58401704,0.3185466,0.32911542,0.6201285,0.70765924,0.5402123,0.48603833,0.5820178,0.59598565,0.3259167,0.26453403,0.4799874,0.39291874,0.50909865,0.24775073,0.673285,0.47833967,0.3857539,0.59367496,0.6708255,0.29986793,0.3268793,0.5485995,0.65540165,0.49611926,0.3119858,0.5046809,0.25316417,0.69658846,0.5568967,0.7012272,0.42087454,0.2675109,0.31092545,0.28646362,0.26689166,0.5449072,0.6190053,0.28689075,0.44539458,0.6315484,0.6913923,0.7109993,0.29089165
TCGA-CD-8529,0.48749426,0.5935937,0.29663992,0.42928234,0.41068363,0.5173693,0.47541606,0.56831646,0.40809357,0.5310943,0.36700863,0.520847,0.7171804,0.55932516,0.53897417,0.44243348,0.47803804,0.6912646,0.56662977,0.5555775,0.45639724,0.5727937,0.35583144,0.3088127,0.52270883,0.49348462,0.41802686,0.38817814,0.3354157,0.3741899,0.3570167,0.59566236,0.46204418,0.3072054,0.59391254,0.48153752,0.51727235,0.34147108,0.36950663,0.551153,0.5584046,0.4615649,0.57777345,0.27247068,0.6269151,0.45014367,0.57275504,0.49150825,0.45035493,0.7502284,0.6197025,0.42029244,0.58245087,0.36133128,0.3794797,0.57267743,0.39455813,0.45598215,0.52829194,0.6624552,0.40666923,0.2775584,0.32751948,0.5951579,0.529473,0.5474046,0.49138707,0.44938713,0.48791867,0.3354095,0.514748,0.3979256,0.37005025,0.49234354,0.31631938,0.4872979,0.38327563,0.38935107,0.6810661,0.68361026,0.23383804,0.42430523,0.34859705,0.76618797,0.6090534,0.3486169,0.66916645,0.47544056,0.5855545,0.42055598,0.522072,0.580492,0.58377475,0.52062845,0.36401477,0.50879914,0.39703256,0.34794837,0.7182045,0.44434482
TCGA-CD-8530,0.5693155,0.50460505,0.6182423,0.5489851,0.6687794,0.28201962,0.57936674,0.53248286,0.45393997,0.3196038,0.43317512,0.52144754,0.64137745,0.43797284,0.63325226,0.3968136,0.363692,0.6798687,0.2543822,0.4144985,0.55544233,0.39314306,0.5886549,0.23945302,0.5332806,0.5725526,0.48849982,0.6648133,0.58193105,0.21786201,0.4605006,0.37911177,0.36545634,0.35529104,0.6531513,0.6606475,0.31032056,0.59807616,0.3110324,0.46305698,0.47389466,0.38230455,0.5100435,0.5404543,0.2337033,0.6794319,0.61211133,0.650594,0.40502006,0.52236074,0.23122542,0.60154706,0.5854609,0.5676307,0.69606775,0.25016388,0.33718902,0.6234542,0.5025938,0.4052173,0.35099953,0.38956016,0.6193139,0.5309923,0.36605912,0.3558343,0.46607882,0.2832437,0.3852921,0.5496807,0.664076,0.35399532,0.5698725,0.6205323,0.6090793,0.26537412,0.3243489,0.66749704,0.6094626,0.38494468,0.39995873,0.5876253,0.3912732,0.69285893,0.50018245,0.59828293,0.56484663,0.35015523,0.56556404,0.49841878,0.3209614,0.24792838,0.422876,0.45935076,0.46465343,0.51550484,0.42249078,0.3973195,0.65119195,0.4227506
TCGA-CD-8531,0.61432827,0.382255,0.46058893,0.5685646,0.39271018,0.7955331,0.5250219,0.6042208,0.2514938,0.4676501,0.3822072,0.6260524,0.4200123,0.54019666,0.35521162,0.5705395,0.42061433,0.27659136,0.5376351,0.6079634,0.3755171,0.37880623,0.28067875,0.5445404,0.44766945,0.3271187,0.48612627,0.62175083,0.35700905,0.28445625,0.18310519,0.48368704,0.5393773,0.74286807,0.51103055,0.5597119,0.3220274,0.43856785,0.66789836,0.34547207,0.506771,0.46862167,0.7102403,0.59623575,0.65118134,0.30476204,0.3981655,0.73969513,0.72642374,0.3165805,0.46499565,0.44041532,0.6527574,0.49089807,0.61191577,0.54595876,0.6930385,0.55117005,0.2523018,0.38417053,0.44642013,0.6280913,0.5805033,0.70768607,0.7396988,0.596319,0.30359972,0.5086944,0.48153675,0.52141964,0.5308234,0.41477746,0.596773,0.4812308,0.77070034,0.7584764,0.5203032,0.30697364,0.25425553,0.2591667,0.4157729,0.14911255,0.4664929,0.7431624,0.38330022,0.554178,0.48549557,0.5990571,0.3582992,0.43628687,0.17433582,0.5194013,0.5067064,0.5463197,0.62003034,0.49531832,0.5766585,0.6459783,0.49479342,0.77567536
TCGA-CD-8532,0.40738115,0.22260232,0.43408966,0.49658054,0.5887802,0.4610873,0.6289179,0.49734142,0.34515196,0.44446394,0.422422,0.46124256,0.6260605,0.62327206,0.56392753,0.5126051,0.6999552,0.5795188,0.39831156,0.566034,0.28787154,0.39789397,0.55223656,0.29254314,0.54219663,0.65790844,0.2510772,0.4488551,0.48799106,0.38979295,0.3838241,0.6346446,0.40128273,0.22070584,0.52554566,0.6430018,0.54051673,0.46788144,0.38249132,0.6980088,0.53869814,0.36698514,0.5157763,0.37737095,0.5437911,0.5423023,0.2980035,0.71658784,0.45183033,0.57519615,0.47781163,0.51909566,0.5408597,0.46940857,0.2762541,0.34462333,0.3198544,0.6781106,0.539979,0.60606754,0.43699688,0.53354603,0.5054276,0.36619043,0.51244444,0.4404599,0.40157428,0.33706188,0.44664678,0.4154063,0.50529397,0.28742713,0.5251561,0.49918073,0.49048728,0.44416478,0.28338563,0.43705478,0.50941193,0.6819937,0.33388856,0.41009408,0.4296151,0.61959404,0.41073132,0.46193367,0.52416474,0.42680612,0.5508705,0.2677561,0.6006765,0.42572886,0.5467061,0.44892645,0.4578488,0.607242,0.44125754,0.50874704,0.5886685,0.59119016
TCGA-CD-8534,0.7560023,0.6272863,0.60913473,0.29998803,0.58152115,0.5765459,0.25934222,0.65696305,0.58701086,0.6541951,0.5666297,0.37645125,0.67578965,0.5035644,0.62281007,0.6081308,0.6929132,0.47625026,0.52880514,0.32728752,0.44825456,0.5251895,0.33098018,0.58377105,0.6751303,0.46793407,0.45491987,0.39608687,0.44279316,0.4124008,0.60240066,0.5802396,0.2613275,0.39475626,0.6778972,0.57126904,0.3768993,0.42155105,0.2598361,0.46204427,0.20362023,0.59506637,0.6420317,0.5991738,0.28706956,0.44557422,0.3654316,0.40733463,0.36942613,0.7094082,0.23607658,0.6018063,0.38789612,0.27732858,0.28892034,0.32578677,0.19467136,0.32736805,0.36122978,0.561778,0.21759924,0.7666511,0.406233,0.5287021,0.29225424,0.32917136,0.3801336,0.21591955,0.71550554,0.33867466,0.2812981,0.1953991,0.62363976,0.6278357,0.6350928,0.40464303,0.46676835,0.59185827,0.6937417,0.59238243,0.54109025,0.57253283,0.3241952,0.670879,0.54765993,0.42840177,0.4831837,0.32107762,0.5335941,0.50299597,0.3614191,0.5881063,0.4088566,0.41725075,0.37264997,0.37738168,0.6423366,0.6803879,0.29435802,0.29138732
TCGA-CD-8535,0.6207515,0.64572585,0.59378093,0.35213307,0.6220361,0.41422826,0.19484365,0.4572088,0.8268013,0.28364348,0.39744407,0.2644139,0.4742641,0.2534415,0.5743598,0.26075512,0.3556025,0.2997384,0.6073302,0.50322616,0.57202,0.79032415,0.1901365,0.4522079,0.55681634,0.22404501,0.57477975,0.5251449,0.5100235,0.29008466,0.6412276,0.60949033,0.42949557,0.77692676,0.6515848,0.7257726,0.27476767,0.34196985,0.4137327,0.59744763,0.3825384,0.7638775,0.30014196,0.7704232,0.3200814,0.4896117,0.24939997,0.3998621,0.44519484,0.5531731,0.19854009,0.5010457,0.5838794,0.41452086,0.43167642,0.7606683,0.5584228,0.18660045,0.5571329,0.40702075,0.7662626,0.6754303,0.7063065,0.6942926,0.75983506,0.547762,0.53120804,0.32761306,0.30024034,0.64514023,0.3804779,0.73418325,0.7848187,0.46376204,0.40482646,0.21287498,0.36782432,0.62872505,0.31276897,0.61974585,0.22869128,0.21499418,0.6732681,0.5720825,0.67876756,0.8358278,0.39059252,0.29407293,0.5419736,0.3132789,0.62736124,0.18063056,0.56289566,0.62354535,0.56872654,0.73271245,0.66525954,0.25780344,0.69334024,0.25323382
TCGA-CD-8536,0.27934736,0.60428405,0.7621803,0.38882643,0.4772287,0.62092733,0.6168896,0.6004135,0.29676574,0.4289087,0.46971565,0.7194001,0.64312804,0.59470946,0.3114294,0.44502044,0.4509301,0.26475647,0.5816374,0.7236159,0.472185,0.34298056,0.52038664,0.50658125,0.25528413,0.552876,0.5180118,0.43081,0.31827122,0.6061696,0.37914386,0.50221956,0.594972,0.5467823,0.5921911,0.33632827,0.36754823,0.22712596,0.44036525,0.2643321,0.46059474,0.37605762,0.4457901,0.45156065,0.6844937,0.64638853,0.5674862,0.4016204,0.34727508,0.39402062,0.7759773,0.641067,0.6427789,0.57515603,0.4885611,0.49013573,0.2560876,0.61912596,0.5868161,0.2738958,0.24046397,0.18606365,0.3021326,0.53668964,0.44903886,0.3031087,0.46235117,0.331236,0.40050817,0.2751293,0.650138,0.47407833,0.54756254,0.72987175,0.42113915,0.38299197,0.50288355,0.36617544,0.64375174,0.631279,0.5339777,0.610536,0.37605056,0.62012863,0.7624122,0.47816592,0.43413678,0.4342247,0.6763376,0.59781736,0.42170477,0.5149184,0.14762573,0.640766,0.5661863,0.6821472,0.31877416,0.46190783,0.5022598,0.24629557
TCGA-CD-A486,0.23937789,0.502057,0.58582044,0.29613757,0.63364106,0.61735654,0.56438285,0.26195732,0.82077336,0.32563752,0.8094609,0.48371544,0.7418406,0.53279316,0.7356956,0.5812147,0.4041289,0.25379425,0.72822917,0.2395004,0.21187766,0.6030365,0.61154425,0.42806512,0.37009495,0.41840526,0.5462217,0.53628254,0.221829,0.43848288,0.5956822,0.71433264,0.41942945,0.63854563,0.6308697,0.7914287,0.28411716,0.35106117,0.2971192,0.5710722,0.32415,0.70595944,0.61071473,0.5213563,0.6026317,0.42864642,0.23018114,0.60917854,0.39617026,0.54467976,0.60760164,0.621763,0.21810716,0.42576736,0.39408106,0.3694114,0.2486259,0.5654546,0.5595962,0.8025594,0.21643403,0.27419826,0.21551982,0.5725524,0.36212045,0.56003845,0.50707656,0.27906168,0.6046197,0.31776583,0.41062766,0.6601755,0.42470556,0.7170644,0.36951858,0.57569385,0.27431178,0.279005,0.62794983,0.40574425,0.555835,0.71384716,0.407381,0.49350303,0.6065076,0.5006572,0.63020325,0.25744557,0.3637144,0.68260276,0.34950987,0.49741077,0.4220962,0.6173037,0.1949588,0.6759827,0.6169039,0.59334475,0.38643724,0.1707044
TCGA-CD-A487,0.3097301,0.3236451,0.34327418,0.38227728,0.5443033,0.5179625,0.38372356,0.71493316,0.831622,0.64584035,0.6298176,0.37541193,0.57942903,0.6581742,0.40097278,0.37343162,0.31750673,0.4317153,0.44808,0.54253185,0.4484229,0.69783014,0.64941585,0.24644169,0.5490779,0.27808267,0.21621536,0.5239528,0.3797906,0.49309725,0.4381562,0.5161741,0.69169134,0.62952626,0.78803384,0.49120724,0.34577388,0.39237636,0.2801625,0.38201332,0.43798915,0.58853084,0.57864624,0.4269634,0.5948937,0.49197036,0.70125467,0.27839172,0.48300374,0.43175638,0.25006604,0.34843698,0.37845707,0.5364977,0.6738075,0.29672572,0.34730393,0.5819273,0.2042279,0.2960252,0.6239194,0.53660774,0.67727864,0.35178763,0.56263804,0.59380585,0.71341646,0.24735317,0.32559496,0.14326863,0.33587945,0.25341296,0.6630306,0.7568234,0.4804945,0.31562048,0.4159188,0.3437854,0.5661213,0.37962714,0.33001292,0.56149465,0.4857573,0.4064712,0.48577723,0.65886474,0.5795714,0.40348452,0.45215592,0.3948403,0.58234423,0.23195666,0.5398017,0.72600925,0.3868558,0.5359292,0.45620602,0.29615876,0.3218505,0.589946
TCGA-CD-A489,0.58999497,0.42727107,0.32582015,0.22306919,0.36021203,0.34453872,0.54524744,0.5496777,0.5328522,0.59894097,0.5974313,0.6546477,0.76992935,0.41421774,0.5263824,0.22103098,0.47580886,0.4858213,0.4505771,0.4827999,0.6388756,0.5369324,0.34695,0.45421737,0.26433092,0.51430666,0.34530967,0.6430191,0.69117934,0.25531676,0.20641345,0.474412,0.47521907,0.7343364,0.7495067,0.25047708,0.41100678,0.48769903,0.36377245,0.67331606,0.29888698,0.5993327,0.5982391,0.5435371,0.25928035,0.4150558,0.64465964,0.41965294,0.67099303,0.48736554,0.51823705,0.65551007,0.72114444,0.22512472,0.41473892,0.6855487,0.21865302,0.60073817,0.23348561,0.27857077,0.36600345,0.7156183,0.49928877,0.58657944,0.74303204,0.33581358,0.4029854,0.26023775,0.3984993,0.2867329,0.39906663,0.2876419,0.47017947,0.576884,0.6525944,0.26132998,0.5150614,0.53920996,0.65950817,0.5990503,0.5004784,0.43693703,0.31553182,0.32743695,0.4351875,0.4917643,0.49206752,0.29555708,0.28115517,0.53646183,0.32570854,0.46394175,0.5741721,0.60706544,0.46697056,0.29362673,0.7980236,0.55869293,0.28475672,0.43565583
TCGA-CD-A48A,0.5100735,0.1522517,0.74861294,0.7059795,0.7202717,0.22071075,0.7192077,0.2768827,0.87575495,0.4319378,0.69435406,0.5981473,0.3191245,0.5432776,0.36422938,0.2091321,0.3724893,0.24216658,0.11769224,0.603194,0.49173778,0.39733374,0.19171011,0.58693016,0.7866393,0.26372343,0.21424583,0.61737037,0.6161756,0.22699422,0.58933055,0.3227293,0.5505238,0.42736065,0.72604656,0.64348555,0.1962272,0.49962455,0.7188836,0.48559994,0.51154375,0.34127665,0.263854,0.80217713,0.2990208,0.78795815,0.24312621,0.5041827,0.3466861,0.3323631,0.56127626,0.24194254,0.3376782,0.73285806,0.7062286,0.6110623,0.27310038,0.22368374,0.285132,0.6616014,0.48610508,0.38294983,0.33242273,0.43208578,0.3500153,0.52118295,0.6076721,0.23150724,0.26009,0.662781,0.20931368,0.56261253,0.35177422,0.5208786,0.49063545,0.53363055,0.16784635,0.5171533,0.50754833,0.55628794,0.630012,0.7065478,0.7106345,0.37186003,0.13597612,0.45022202,0.5210793,0.6136902,0.55363196,0.26382336,0.6795912,0.6176171,0.3863756,0.33365664,0.6197623,0.699821,0.45928317,0.34314883,0.51893306,0.6113807
TCGA-CD-A48C,0.582537,0.6127986,0.6769909,0.6241964,0.66752917,0.4421144,0.2537238,0.27937472,0.49900532,0.33208698,0.41029972,0.37853944,0.37300524,0.27222311,0.31139424,0.6352039,0.60601485,0.6570353,0.23691899,0.73162735,0.32944387,0.42280287,0.63522154,0.6409019,0.61227256,0.4997738,0.5499116,0.67773974,0.6369924,0.6977155,0.5591309,0.18933281,0.33574373,0.26220354,0.7190721,0.6427647,0.26398286,0.68964624,0.37762094,0.6613598,0.2865085,0.63748443,0.7050212,0.73796785,0.27644563,0.34355408,0.7149793,0.6714852,0.31903592,0.6564132,0.24463269,0.69196284,0.25564805,0.707555,0.65367776,0.2283444,0.269325,0.31917995,0.26084107,0.25820085,0.61279124,0.67376673,0.27252188,0.5864645,0.6504392,0.5558504,0.2884594,0.2795056,0.46661836,0.5835533,0.6445127,0.246667,0.7480281,0.35749793,0.7540111,0.30805036,0.5956209,0.67704463,0.24111074,0.27543885,0.5972052,0.2283737,0.64573544,0.31139058,0.7204095,0.68310046,0.7036252,0.30871242,0.64145726,0.3690372,0.28907427,0.58824456,0.6198902,0.7185542,0.1685468,0.73966986,0.7049828,0.35825846,0.3837583,0.25899047
TCGA-CD-A4MG,0.2030636,0.50766295,0.36278045,0.5414626,0.5256375,0.38613963,0.5120758,0.7345488,0.30550689,0.28057945,0.6919056,0.61625725,0.3795946,0.7372491,0.3434486,0.7764121,0.45855623,0.22489825,0.5657995,0.24540193,0.77798414,0.3430496,0.56647944,0.50748444,0.6534637,0.47846973,0.5565969,0.7679256,0.43389404,0.43151504,0.40430427,0.537956,0.22553167,0.4328891,0.51793754,0.36333838,0.53866464,0.5509058,0.44894132,0.35455588,0.641078,0.22550015,0.5015334,0.26896274,0.46923536,0.66893387,0.539729,0.3422857,0.30155182,0.32016513,0.50127476,0.5315599,0.36716026,0.6716776,0.70268404,0.43988582,0.4113472,0.44743913,0.31109974,0.5547612,0.5003319,0.43730775,0.7197801,0.51768017,0.57996005,0.1882562,0.38975587,0.541778,0.24245961,0.15154035,0.57244533,0.36317956,0.44000843,0.80499506,0.3667684,0.64049566,0.5827587,0.42950115,0.45089358,0.23137787,0.39032817,0.36719617,0.31988958,0.27844492,0.75447255,0.5560472,0.30302316,0.7103169,0.6535326,0.65548545,0.478135,0.603583,0.22314772,0.38394237,0.6056033,0.49978974,0.33584547,0.7741999,0.7852509,0.41095787
TCGA-CD-A4MH,0.54541683,0.61909413,0.23961663,0.63724566,0.28993377,0.55773216,0.23925251,0.3305198,0.80175865,0.4131873,0.60326326,0.38017827,0.64409894,0.49714255,0.2993957,0.48631397,0.6909921,0.42647627,0.7282658,0.36040553,0.51463205,0.3626325,0.33386466,0.22281651,0.6167141,0.34253317,0.45892313,0.5273199,0.7457187,0.5251038,0.76235336,0.6979416,0.37341192,0.61930287,0.6550294,0.3711003,0.6798712,0.6726811,0.33651182,0.60961187,0.2556942,0.67808604,0.4092381,0.3728286,0.3985032,0.39500326,0.40928918,0.48840597,0.27269936,0.4199195,0.52146643,0.61118776,0.5873365,0.43075684,0.3544572,0.5889175,0.3897797,0.53492063,0.3972828,0.76650536,0.17513223,0.616887,0.38706857,0.5383686,0.52285063,0.41831595,0.64954,0.22042584,0.6089841,0.6608848,0.7055371,0.35609326,0.49063554,0.28364563,0.54572666,0.23956358,0.35490695,0.7301601,0.47358602,0.5657128,0.5509069,0.41215205,0.6600387,0.36871475,0.5639604,0.60681164,0.35059088,0.36798155,0.2550726,0.23031695,0.62619156,0.59124637,0.6128179,0.61222214,0.3546719,0.68135655,0.5455649,0.23982596,0.4467085,0.23263201
TCGA-CD-A4MI,0.47543722,0.6257873,0.46931645,0.33613697,0.61064804,0.69542766,0.66535294,0.5053196,0.32910824,0.3455931,0.17875177,0.72446585,0.6197428,0.42205852,0.27928233,0.22097906,0.7330726,0.32143736,0.4623752,0.737159,0.30412853,0.37602136,0.5794405,0.47327608,0.47450393,0.6507844,0.19189227,0.52718943,0.33180684,0.6133286,0.21144639,0.7111497,0.50322694,0.75168145,0.6473348,0.21297432,0.6137478,0.3379224,0.63526237,0.60059285,0.3752636,0.4751348,0.5607905,0.47108468,0.35523912,0.46460724,0.3871246,0.49318722,0.48598406,0.32974058,0.5947648,0.29107475,0.52633524,0.2257924,0.6189908,0.46816227,0.41082054,0.72846866,0.2552026,0.30277488,0.5614581,0.37921476,0.7589653,0.54026866,0.6899376,0.6058532,0.48061728,0.42124805,0.58823264,0.5570209,0.6600244,0.43204218,0.3262637,0.39825025,0.7347177,0.4902436,0.6356435,0.2736002,0.6924294,0.5310097,0.50387734,0.47979742,0.3749109,0.434984,0.5588862,0.44701055,0.39724913,0.5801492,0.5425342,0.6153795,0.53656054,0.43280447,0.32376078,0.3271609,0.40765655,0.36647418,0.39518562,0.6599228,0.5085405,0.8068259
TCGA-CD-A4MJ,0.5111184,0.40216538,0.7329062,0.6461004,0.4408908,0.71515596,0.69953656,0.7416042,0.27223262,0.40914154,0.4777886,0.6467371,0.58967674,0.6125407,0.40963912,0.38839978,0.47511697,0.22517009,0.3020812,0.46384874,0.40682507,0.6046665,0.5373169,0.52266794,0.19024812,0.7034487,0.4468568,0.4541897,0.43013656,0.4822499,0.27033654,0.37626898,0.41966018,0.6778916,0.27256817,0.46163568,0.517275,0.4454689,0.44746953,0.3203313,0.34764105,0.5629235,0.41413456,0.610331,0.63349223,0.44968876,0.58631045,0.4042548,0.41519547,0.53697604,0.669932,0.72084534,0.4570517,0.6476797,0.3042848,0.30341393,0.16375014,0.62847733,0.7188994,0.22645134,0.3525467,0.33144513,0.62280035,0.47570294,0.4544599,0.49659967,0.51283365,0.4578958,0.44826454,0.30881232,0.58778965,0.48826143,0.39299697,0.5104196,0.606214,0.27981526,0.63966334,0.3376626,0.57070756,0.39816892,0.6320312,0.4593734,0.27581218,0.60766995,0.61475825,0.71488357,0.75998783,0.5422891,0.41350797,0.6157156,0.6011549,0.29035836,0.41780207,0.330933,0.47404358,0.6172695,0.4628777,0.681429,0.54958725,0.6235324
TCGA-CG-4301,0.40674976,0.38996732,0.7159817,0.24548106,0.6049313,0.6513704,0.3556359,0.487686,0.7041149,0.5593984,0.6793247,0.29483473,0.43106383,0.57534266,0.52238333,0.27297258,0.69216365,0.4829415,0.4586196,0.49491107,0.27109653,0.6898224,0.42615727,0.5482483,0.7353363,0.25143337,0.46274367,0.3071376,0.4459675,0.35854816,0.44951963,0.6360005,0.6647332,0.41917235,0.64987046,0.2232491,0.6672911,0.6319443,0.5186668,0.51871777,0.28521514,0.6280596,0.5748894,0.50902045,0.5370002,0.41806042,0.26971915,0.33998677,0.5425935,0.4478745,0.7738178,0.2544304,0.36261305,0.40153342,0.48091578,0.5166878,0.6144481,0.40458912,0.36200315,0.71284527,0.47506893,0.26181877,0.22646284,0.34591925,0.57484883,0.736729,0.34889692,0.2728771,0.7283197,0.35511574,0.3137871,0.6532952,0.58662057,0.38481963,0.3598591,0.5545062,0.4325874,0.29085454,0.39426285,0.7423917,0.23913993,0.4854889,0.64623094,0.49731502,0.40823495,0.64175355,0.56569695,0.48293543,0.6614768,0.53494406,0.52186185,0.33166096,0.640091,0.42379916,0.5206965,0.28375763,0.6455999,0.5360417,0.46475363,0.649535
TCGA-CG-4304,0.6529486,0.53054214,0.52274704,0.6655832,0.53259295,0.44861555,0.44128063,0.32318002,0.6687702,0.44518945,0.555879,0.6117687,0.432073,0.39730316,0.44453204,0.3690806,0.6323868,0.42233086,0.3542366,0.58280903,0.3908642,0.49696964,0.19587506,0.2287466,0.63884723,0.34400707,0.5812641,0.51821065,0.4701457,0.42613766,0.75543916,0.44358444,0.47778356,0.17988184,0.39050776,0.32883886,0.4000734,0.60717046,0.50941384,0.7661481,0.5317091,0.4283793,0.4756463,0.65872955,0.46712646,0.7125324,0.3141104,0.59950256,0.26759768,0.71484387,0.62703323,0.24941519,0.6313455,0.28735226,0.35889202,0.48009947,0.43140024,0.3120736,0.6227571,0.71984684,0.28522733,0.36294988,0.272781,0.4429208,0.2323762,0.56032246,0.4638077,0.3169946,0.62834716,0.71194184,0.5807778,0.57584274,0.652878,0.49904668,0.26159942,0.45095763,0.30782026,0.2862965,0.6406013,0.72169167,0.6576234,0.2517395,0.6172517,0.3171848,0.48651856,0.44134986,0.45573336,0.5552796,0.40497196,0.21903545,0.55771005,0.6521321,0.26743504,0.5227269,0.49674398,0.42978102,0.3564599,0.5151548,0.5416608,0.43617064
TCGA-CG-4305,0.28852212,0.7997947,0.7327546,0.5745239,0.75474507,0.2354697,0.5583219,0.5540541,0.69868755,0.41506895,0.29691473,0.60541785,0.45406073,0.64356184,0.620843,0.5840783,0.7053237,0.4461911,0.40693104,0.45940858,0.45070893,0.40182093,0.5437406,0.4796607,0.6367505,0.5711932,0.6276432,0.7232783,0.33061895,0.44927323,0.6135837,0.42169735,0.7183258,0.12846813,0.4055803,0.28717664,0.58574384,0.49584717,0.3072595,0.55250376,0.50106937,0.4849884,0.408008,0.31162626,0.5688132,0.5149926,0.45827466,0.42677858,0.3694842,0.76658607,0.45865345,0.40826535,0.7985618,0.44382423,0.43498233,0.6302488,0.44339374,0.4387799,0.33689153,0.19881833,0.16293804,0.23935759,0.16770916,0.6505512,0.3974511,0.6879418,0.55457664,0.48915368,0.4005069,0.6122008,0.298364,0.48077077,0.53592724,0.59394324,0.6237464,0.2175364,0.61139,0.53286135,0.62740445,0.544872,0.47070798,0.26579657,0.27840686,0.6275908,0.55752873,0.5247663,0.57856,0.33456388,0.44259468,0.6662878,0.39301798,0.5905351,0.18055111,0.31274855,0.46909,0.42639217,0.5205678,0.30794895,0.775795,0.35205916
