Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
BH-A18V,0.62395734,0.8507248,0.44798642,0.87556136,0.29923198,0.13468981,0.62655294,0.32807115,0.9238286,0.45240968,0.34753346,0.92071885,0.49401587,0.19067019,0.41689715,0.74027,0.82830024,0.55043197,0.13906986,0.10156849,0.55390286,0.19929756,0.7532923,0.86886597,0.88730377,0.2665741,0.70117575,0.25521904,0.5185992,0.18369931,0.7718115,0.111045584,0.31691882,0.6731676,0.09985322,0.1352547,0.28701863,0.6310194,0.620095,0.8089167,0.43830615,0.15869829,0.1676496,0.26678422,0.71420246,0.69270813,0.8398061,0.70942086,0.5480862,0.88664067,0.8443403,0.32989866,0.5653064,0.42809066,0.18686742,0.8299941,0.64010406,0.7071584,0.3518557,0.63407654,0.7188394,0.652594,0.0849821,0.06292115,0.86352366,0.9047165,0.7523894,0.64239115,0.1416078,0.16318285,0.4951977,0.6020298,0.6997399,0.34748164,0.7668334,0.42322263,0.75840944,0.1733388,0.20144466,0.8911494,0.75498927,0.63535553,0.63397676,0.630515,0.5409341,0.48251942,0.16680115,0.8587804,0.18460149,0.77628565,0.5560246,0.55332226,0.24400425,0.7945256,0.89442307,0.732144,0.16346443,0.35185054,0.18863449,0.59328806
BH-A1EN,0.13354255,0.9091779,0.20508702,0.4481394,0.79539347,0.86474514,0.3578936,0.11319998,0.39358565,0.07049814,0.3080569,0.16325477,0.47684875,0.4011296,0.87869906,0.66742724,0.31977135,0.90827024,0.09860422,0.4910035,0.11793731,0.24066363,0.319838,0.13351238,0.7495598,0.96653914,0.6522319,0.9626616,0.49583834,0.11932991,0.9264823,0.80411965,0.73255736,0.15974452,0.3339435,0.70299256,0.1112674,0.13676041,0.9071708,0.7699121,0.75967324,0.6735446,0.34866834,0.31989402,0.83832055,0.3256979,0.53522444,0.16920134,0.36863896,0.37145424,0.16007334,0.7926769,0.4329816,0.7903964,0.6928409,0.83984166,0.5380807,0.85965085,0.37128496,0.38932332,0.81364536,0.28748775,0.7673131,0.50060105,0.7091437,0.41425666,0.108650506,0.67586946,0.17347883,0.9107895,0.82973117,0.37800258,0.12634128,0.7457357,0.58394104,0.85802567,0.87027246,0.20781207,0.15913191,0.18802439,0.3953398,0.6679926,0.9536791,0.8797755,0.32716027,0.46422672,0.8894414,0.4616127,0.70600593,0.057722263,0.92056984,0.34011722,0.11544345,0.55251896,0.31942558,0.29588,0.88772225,0.3350321,0.28451177,0.90528846
BH-A1EO,0.5613041,0.43656814,0.58736753,0.9171803,0.48585597,0.55389374,0.7555658,0.087060645,0.10472745,0.26997864,0.8379781,0.4239406,0.8952621,0.27549618,0.76323557,0.9348097,0.78602105,0.20590535,0.5413986,0.3926847,0.8542143,0.9295517,0.9212854,0.877476,0.38033086,0.25167954,0.8419571,0.68112105,0.8123132,0.1254837,0.23167558,0.19012223,0.5948758,0.52721924,0.21000826,0.40455437,0.92021817,0.92699206,0.2929203,0.21367031,0.8053616,0.39674085,0.7386924,0.8531777,0.6104882,0.48137218,0.63176286,0.13028917,0.75577456,0.67601633,0.8974792,0.66357255,0.63885176,0.9016071,0.71584016,0.57127315,0.45816064,0.90356237,0.38704762,0.4790597,0.62891364,0.62160873,0.17036414,0.27951854,0.32860103,0.13780889,0.9201138,0.5072952,0.60097617,0.27969846,0.7345562,0.6369187,0.33904728,0.15260737,0.17806654,0.46841982,0.586992,0.41555557,0.7412241,0.41449326,0.36537936,0.7094269,0.8371357,0.62734365,0.23394495,0.23609409,0.28971073,0.2149328,0.36662376,0.44193405,0.2402196,0.13620186,0.59036803,0.42201343,0.19894777,0.33193663,0.5392199,0.25843474,0.73034,0.29452395
BH-A1ES,0.39734355,0.6077147,0.6014248,0.14001103,0.3364394,0.90995646,0.7086111,0.32753104,0.40683478,0.63154715,0.83504486,0.857138,0.41369912,0.16493009,0.55101126,0.51517284,0.89612126,0.558022,0.61589664,0.7817485,0.12433436,0.4691836,0.4248234,0.5336417,0.8932478,0.60197604,0.9324286,0.51911974,0.6900751,0.24371211,0.5892644,0.60008,0.88843757,0.6225413,0.11128105,0.86200255,0.6827879,0.8439716,0.16973683,0.57701445,0.35909757,0.61923546,0.67272973,0.48199666,0.11465772,0.7243926,0.75870126,0.05308822,0.9136325,0.20619078,0.88223374,0.46852177,0.63951373,0.7901502,0.6864611,0.263407,0.7452891,0.7394872,0.38857457,0.2654412,0.63184905,0.3967028,0.58785087,0.23612446,0.35761923,0.24812126,0.8793175,0.88477504,0.3621701,0.74742115,0.766232,0.86559,0.20293061,0.09367025,0.52610046,0.49414688,0.46073905,0.89451724,0.78890914,0.4813208,0.62119263,0.9062259,0.23867157,0.6595063,0.59722966,0.41403303,0.4095719,0.17186168,0.74591523,0.38985264,0.21993962,0.35943514,0.55543613,0.11326848,0.31106403,0.2581627,0.68605137,0.20215847,0.6336737,0.58368886
BH-A1ET,0.4350219,0.18909001,0.5430406,0.5553788,0.79468614,0.64713836,0.67483675,0.7944455,0.5949926,0.32213104,0.5487549,0.53291744,0.35742965,0.6022178,0.6201977,0.5677628,0.17998147,0.36340225,0.31023282,0.5242518,0.5609659,0.8397532,0.58568513,0.2067914,0.30297437,0.4103792,0.80089426,0.6871601,0.4950903,0.83509326,0.41194868,0.6527562,0.81754094,0.8097267,0.47406214,0.8340021,0.4723018,0.31163436,0.25957587,0.4070398,0.5131199,0.8129444,0.36383605,0.6779791,0.50737894,0.2437351,0.36371043,0.3931434,0.5201925,0.15202013,0.4949115,0.37724996,0.90831375,0.49297673,0.8547797,0.34874558,0.2696032,0.5361555,0.68168247,0.18706442,0.50107044,0.5542729,0.7004968,0.79760325,0.91282195,0.44121313,0.6242218,0.45712382,0.7401984,0.90607715,0.797843,0.9098209,0.21894017,0.5411953,0.23857273,0.8563751,0.7444113,0.46244812,0.79704744,0.5672951,0.6283009,0.44896445,0.2884186,0.8939626,0.1944511,0.5311293,0.7595557,0.13841338,0.7343463,0.11075355,0.6088002,0.2750712,0.46005914,0.57845974,0.11951718,0.55663204,0.23776302,0.26689053,0.62530047,0.29757214
BH-A1EU,0.17482737,0.17618775,0.8224813,0.84245396,0.7994322,0.5088972,0.7931596,0.83660775,0.35879898,0.27062255,0.43034458,0.7256359,0.47470033,0.53765696,0.74785614,0.8974397,0.39094055,0.08214473,0.5385128,0.37631407,0.79376024,0.9473585,0.5103397,0.35574484,0.12767558,0.29505247,0.8365835,0.30013573,0.793942,0.65768766,0.38879395,0.4922554,0.80121475,0.85815215,0.22024766,0.3851068,0.5677904,0.34324813,0.15848574,0.16345617,0.6400309,0.58892375,0.36492136,0.9286095,0.33916768,0.117252715,0.68783724,0.6336759,0.59637856,0.39884928,0.40166056,0.31626588,0.90118384,0.5026081,0.8742862,0.16148007,0.18564749,0.8442772,0.81844723,0.30425522,0.66365767,0.6632037,0.40225923,0.6218984,0.6694237,0.45863292,0.8623689,0.27935028,0.4767872,0.79498386,0.86994267,0.85051835,0.57495195,0.35971063,0.059821725,0.72972393,0.7514179,0.4975012,0.82002556,0.55162966,0.72505826,0.42228922,0.42966545,0.6492793,0.120918006,0.7527818,0.61194205,0.27321136,0.44705367,0.24756199,0.15669034,0.21889967,0.73484284,0.68393356,0.18844703,0.77188903,0.091530785,0.5250215,0.5888468,0.38412473
BH-A1EV,0.71572554,0.19456455,0.20752713,0.75109816,0.7556851,0.6556605,0.42257726,0.08577299,0.073551595,0.16784376,0.27205658,0.1669263,0.059398152,0.5723384,0.27083722,0.7201036,0.4603219,0.7338207,0.2754741,0.6210985,0.14817727,0.6355392,0.5225814,0.8748485,0.7974278,0.7535684,0.79909134,0.7129362,0.38506764,0.24435955,0.4843286,0.7734634,0.5877587,0.11268095,0.6209849,0.8315139,0.8909561,0.34466845,0.75438917,0.38636473,0.7992661,0.52410674,0.32157552,0.3786764,0.45492584,0.20134841,0.6323048,0.17089719,0.8504849,0.8312167,0.20289364,0.5227247,0.626871,0.8464997,0.6334835,0.4436463,0.8470942,0.5058105,0.6569027,0.28194764,0.16224547,0.6808145,0.3553512,0.08824776,0.9054122,0.68396807,0.58476555,0.47942385,0.20359153,0.38504124,0.9079459,0.75884354,0.3879975,0.59187883,0.25770757,0.9481324,0.7891442,0.47358993,0.52902013,0.817454,0.6578904,0.83623433,0.6717419,0.85590136,0.6039965,0.2992674,0.7191813,0.53275853,0.6756383,0.28889135,0.80951554,0.8499011,0.32763916,0.5050388,0.1416547,0.1982704,0.3834128,0.2732759,0.29254472,0.74877274
BH-A1EX,0.4756894,0.55464566,0.32350865,0.80723834,0.26231986,0.57124066,0.65044916,0.09393682,0.10700236,0.18213525,0.57178193,0.5818706,0.65224075,0.5969317,0.6154697,0.75614476,0.5001135,0.44460183,0.50568444,0.55743206,0.46110466,0.683428,0.8042296,0.4824133,0.50306416,0.6936725,0.6828499,0.5386301,0.47454333,0.3318768,0.33374727,0.5211493,0.5926832,0.46203002,0.5558309,0.60969794,0.35577038,0.75876,0.68986017,0.25276417,0.83669215,0.56196797,0.6176106,0.46863157,0.39861894,0.46100277,0.55409694,0.41788965,0.84562755,0.6731771,0.588189,0.73543566,0.56364894,0.73562646,0.4727093,0.57752794,0.6744608,0.7469902,0.84041464,0.24948679,0.4957245,0.72406566,0.3693738,0.7851101,0.6800909,0.6308111,0.5573503,0.5506278,0.36434945,0.7780073,0.6084524,0.6184667,0.24661452,0.1819999,0.19510686,0.7249991,0.8236202,0.16827379,0.48942184,0.76401716,0.3795014,0.6850756,0.65892684,0.82142365,0.18567735,0.31965578,0.41924363,0.51666653,0.39708555,0.13636537,0.63235897,0.3880006,0.84951127,0.78132546,0.3164382,0.51952255,0.31581646,0.40458295,0.3213541,0.43979555
BH-A1EY,0.595036,0.40003827,0.5686571,0.8626678,0.6247871,0.6699177,0.5024005,0.24274579,0.20827243,0.05202817,0.6353654,0.53241163,0.76693815,0.6864375,0.71050555,0.59247833,0.63015944,0.4774315,0.6691259,0.4590626,0.78041863,0.6511299,0.80925345,0.35848683,0.4974442,0.5573224,0.47929084,0.6678446,0.435472,0.21243319,0.18609644,0.6894902,0.58628225,0.40228012,0.7601343,0.3524726,0.19735706,0.6168493,0.3185367,0.6694034,0.8532573,0.20810598,0.25962868,0.4979958,0.37243146,0.5008088,0.44365337,0.3008354,0.7147653,0.48264498,0.49574697,0.69508606,0.5530238,0.8257605,0.40150383,0.3148899,0.7739073,0.78544796,0.88488495,0.41160572,0.7233211,0.53675807,0.5545913,0.6186198,0.68577474,0.10884485,0.46133363,0.44255114,0.35580602,0.6215517,0.6873243,0.67284065,0.63386834,0.3257209,0.50243986,0.53352255,0.62478113,0.35082972,0.5905657,0.49037197,0.40215427,0.3851435,0.62032026,0.7664432,0.24909969,0.43925893,0.51547945,0.6739191,0.5629784,0.2840757,0.4136188,0.33118767,0.8132837,0.5414636,0.6284462,0.50708544,0.6700205,0.43462256,0.5752796,0.30637568
BH-A1F0,0.4045217,0.8664483,0.7749166,0.87751794,0.5559385,0.10436498,0.66755265,0.58164483,0.64352196,0.3321913,0.31393513,0.94358873,0.71633697,0.477566,0.572961,0.934019,0.82830703,0.28818488,0.2720538,0.1428621,0.7633393,0.90247023,0.63793725,0.7989233,0.2365146,0.2691593,0.62252307,0.36599982,0.474411,0.23815787,0.7733271,0.3143107,0.3680423,0.8396088,0.13229704,0.08258931,0.14876118,0.59018594,0.75651675,0.43671122,0.6068411,0.30870754,0.2526049,0.7364041,0.52060497,0.49749607,0.70704114,0.7112213,0.45078713,0.63787663,0.41323036,0.75287735,0.781951,0.12653293,0.6272416,0.6264311,0.3336486,0.81516796,0.5296433,0.6467676,0.6922648,0.76585615,0.14407615,0.36493832,0.49718916,0.8860663,0.56463003,0.43484616,0.16776323,0.6067885,0.4604302,0.45058817,0.7948122,0.3005506,0.3456311,0.3109309,0.85014725,0.11354767,0.2952068,0.7659689,0.8292253,0.60276556,0.8515971,0.79499006,0.59647703,0.37603158,0.66786826,0.8362058,0.076906085,0.6863457,0.61157006,0.08085784,0.23438269,0.93928534,0.9098302,0.9319371,0.12462893,0.66244924,0.18923262,0.54911804
BH-A1F2,0.29846036,0.18374845,0.10397874,0.27920777,0.57192326,0.7992788,0.4976933,0.09707165,0.14936605,0.5075036,0.6571336,0.5062896,0.6692902,0.42182273,0.85631925,0.9402867,0.2915733,0.59827375,0.1485602,0.27553007,0.35461053,0.83462423,0.7766038,0.36672202,0.3057851,0.4246238,0.8075321,0.48940322,0.7548388,0.476383,0.36613047,0.8220686,0.8916652,0.5350256,0.19740295,0.5961287,0.32443392,0.56710243,0.26009727,0.23340917,0.8485644,0.8128899,0.90596247,0.8637899,0.9189968,0.3593433,0.85660946,0.3875638,0.37733313,0.6198423,0.51076275,0.7211902,0.5646203,0.6122732,0.8956713,0.9464534,0.4712295,0.9001031,0.20217565,0.10750383,0.38239124,0.37234288,0.1261214,0.55993533,0.74984497,0.5426024,0.55107063,0.6317826,0.737341,0.8134186,0.54408944,0.94227076,0.30860597,0.48496664,0.1253154,0.8792793,0.86392355,0.44396943,0.21668899,0.1632729,0.60934186,0.4743927,0.47301707,0.9138312,0.5846267,0.22628638,0.3173799,0.27623042,0.7466934,0.27437535,0.6512291,0.1920242,0.4019677,0.80255395,0.65750337,0.5248265,0.4629701,0.107513376,0.15895237,0.84076035
BH-A1F5,0.5754103,0.15992625,0.55425894,0.30067688,0.33213294,0.8253254,0.28615066,0.48797238,0.7070716,0.76176864,0.8120836,0.17822216,0.37755257,0.4034676,0.6984214,0.8192958,0.28931957,0.29200727,0.18034135,0.65709716,0.18177609,0.8855455,0.76046485,0.23077685,0.112136126,0.27141193,0.9079627,0.82139283,0.3414104,0.44654113,0.2397225,0.8058734,0.79532164,0.7134261,0.11757852,0.66082513,0.78009,0.8551292,0.34512877,0.7168361,0.52229214,0.75478137,0.79574144,0.89214814,0.18052995,0.5879031,0.5565114,0.15256034,0.7684161,0.33647358,0.87035286,0.55055195,0.8758463,0.7358879,0.93101394,0.2205767,0.29542938,0.7357662,0.7144794,0.7275418,0.4125287,0.18304366,0.5508702,0.35678327,0.73342025,0.68843377,0.8366693,0.8502915,0.7473426,0.734221,0.28925914,0.850399,0.064579815,0.15409645,0.14620838,0.1660155,0.47193393,0.45181262,0.83120143,0.22985888,0.8479771,0.6806797,0.56566113,0.91605437,0.077869214,0.5993986,0.45137775,0.09362625,0.7679076,0.27423027,0.23021072,0.42330256,0.15728354,0.7203757,0.34293103,0.32325044,0.24910852,0.20791486,0.7780544,0.3879304
BH-A1F6,0.7899994,0.8711395,0.7210182,0.85481405,0.34152633,0.41618454,0.6019528,0.38632885,0.83401966,0.48638588,0.487064,0.7953433,0.6721132,0.41241664,0.30098253,0.60933584,0.84176123,0.6911411,0.2356791,0.44234633,0.55218226,0.5397278,0.44192535,0.8376696,0.7087264,0.6376088,0.43455312,0.36592543,0.4465562,0.2263079,0.6661522,0.35553366,0.2350148,0.43246016,0.30771092,0.30524963,0.245219,0.7097841,0.6882179,0.70200956,0.35052642,0.31677175,0.3672367,0.22923478,0.72393924,0.86539507,0.63555634,0.7199872,0.31492743,0.23568982,0.69923294,0.7799549,0.6362983,0.3067563,0.17266762,0.7624445,0.31474438,0.6166784,0.20445545,0.7946305,0.6935729,0.77098346,0.4915393,0.5239708,0.33502382,0.69134265,0.76529366,0.54883707,0.19506468,0.52885324,0.25038907,0.22539689,0.5674041,0.4661342,0.72244024,0.2189894,0.51593107,0.107702106,0.23466608,0.9091786,0.56464565,0.59397817,0.846843,0.28932634,0.6217791,0.5269099,0.5228708,0.7419365,0.085671015,0.5394514,0.8938968,0.20371053,0.37061313,0.84416103,0.78763294,0.5889394,0.40254793,0.6837256,0.30516335,0.6138378
BH-A1F8,0.6001917,0.17256424,0.2642637,0.74512297,0.40862346,0.70406455,0.24916874,0.31585062,0.6230495,0.5975164,0.65253127,0.5003078,0.7039485,0.18053134,0.48987764,0.91603196,0.24272022,0.63674176,0.48663238,0.6438422,0.33793944,0.88581055,0.8462517,0.096847564,0.44642144,0.42644408,0.22847578,0.35955572,0.48958665,0.25315908,0.6886423,0.7742152,0.8946377,0.5891396,0.24359004,0.87810266,0.49366182,0.6631563,0.17478207,0.39915168,0.64622355,0.79539543,0.59729385,0.8673086,0.8337145,0.6778279,0.8730311,0.36539358,0.27034715,0.59739757,0.82680994,0.49278888,0.5459753,0.6752986,0.89075375,0.4482146,0.65270907,0.65168846,0.46997967,0.3440811,0.4075911,0.10797019,0.28093985,0.84568185,0.6615189,0.5980176,0.604347,0.7202327,0.7762248,0.84097797,0.2751365,0.84464055,0.20827994,0.51619047,0.37364498,0.30600807,0.60710526,0.23217867,0.7006559,0.17464218,0.6495072,0.6511064,0.60696596,0.895484,0.18578872,0.43007618,0.1552696,0.113640144,0.8021853,0.75234336,0.32499716,0.3432713,0.4748249,0.82860243,0.46447605,0.41447935,0.5954427,0.20847228,0.66222656,0.26789793
BH-A1FB,0.30830625,0.49553823,0.8339124,0.5020538,0.38841307,0.49355832,0.82250655,0.33931863,0.28451282,0.46299815,0.84562826,0.4252096,0.6586333,0.6242385,0.5075544,0.8706765,0.46771416,0.11325442,0.62997174,0.45464778,0.79497087,0.81447244,0.78521705,0.73873544,0.1468611,0.3734408,0.7317269,0.5927565,0.81716,0.58349967,0.5181817,0.50834006,0.44160867,0.93021727,0.25772095,0.3545785,0.5567094,0.56206906,0.3255361,0.23090357,0.798007,0.29518703,0.7216387,0.7984164,0.19066584,0.35913906,0.35369405,0.5044629,0.62218416,0.39625713,0.65548724,0.68511343,0.9144385,0.43331516,0.76307636,0.31278384,0.24917865,0.88575196,0.7959755,0.56708574,0.47959283,0.75048965,0.41125906,0.74626637,0.34954774,0.61732036,0.8387066,0.36154258,0.2987017,0.59585124,0.3869128,0.76721907,0.60944515,0.26341623,0.13208105,0.49457526,0.57559127,0.66258943,0.6836152,0.33409747,0.23847362,0.69434994,0.44871318,0.6784334,0.5582148,0.38273817,0.768672,0.47120303,0.2778815,0.14930166,0.4728123,0.26191178,0.7070924,0.7148077,0.36736572,0.6538226,0.2605386,0.41125375,0.598907,0.8109081
BH-A1FC,0.78893846,0.7198711,0.3796755,0.65660894,0.2003797,0.28191903,0.8248986,0.85345185,0.9632999,0.86677766,0.15589595,0.9159268,0.38186377,0.11309182,0.2912572,0.49743408,0.9059395,0.4510622,0.11064653,0.36704907,0.49637324,0.56247425,0.91257375,0.7552344,0.7920066,0.49476695,0.10513054,0.3442542,0.33091408,0.33489406,0.7909785,0.10439125,0.36639333,0.7380812,0.35119015,0.39303547,0.4587239,0.5620205,0.52823687,0.6793158,0.4369806,0.72587717,0.19995967,0.1240654,0.7086055,0.7449062,0.8999436,0.82185227,0.5303759,0.7721261,0.47977832,0.5728775,0.3348723,0.16142952,0.18586728,0.6067975,0.6525682,0.20931776,0.19492768,0.7985688,0.89322436,0.58857644,0.20158276,0.5094296,0.11199479,0.7512263,0.70774215,0.8099119,0.5518748,0.09679479,0.12662646,0.2022284,0.67369825,0.9060647,0.9145419,0.1251377,0.5701041,0.39017797,0.268378,0.41549498,0.9441923,0.53839946,0.79204977,0.42843404,0.64245427,0.61904705,0.386011,0.5176895,0.49881154,0.8921931,0.57231504,0.33739898,0.14558269,0.7250784,0.93806076,0.9330702,0.3723024,0.8795252,0.28756213,0.62186086
BH-A1FD,0.43387842,0.3065351,0.5597376,0.8209002,0.6996903,0.4705838,0.62705636,0.46198162,0.5913682,0.88766897,0.5132699,0.5515784,0.21701545,0.18275231,0.54614484,0.60543156,0.7666493,0.67552984,0.45810148,0.3897584,0.602242,0.56726205,0.61773616,0.50156724,0.7140204,0.45124453,0.41968653,0.69014007,0.3036744,0.5280224,0.8006427,0.29129362,0.71027035,0.31542847,0.6616277,0.59727925,0.8266011,0.44754916,0.2485699,0.61122125,0.6223812,0.767218,0.3662117,0.54826504,0.7575781,0.44312656,0.6558871,0.2396206,0.3655548,0.7230348,0.3303175,0.49557614,0.66144073,0.78360736,0.40729773,0.47828186,0.893596,0.45711935,0.22766975,0.3551436,0.54441935,0.5763578,0.4340393,0.6442388,0.68404025,0.3000898,0.5923562,0.8472694,0.71218586,0.36000684,0.6595962,0.7871726,0.48041698,0.59708613,0.56573033,0.72004986,0.32842842,0.4872526,0.6941192,0.48415706,0.8408251,0.68554664,0.6788933,0.80521137,0.23662658,0.45353508,0.31769562,0.17322457,0.8615637,0.69085497,0.28784835,0.61462575,0.45411235,0.44790047,0.3741425,0.28923368,0.60601735,0.33513245,0.82327306,0.25995055
BH-A1FE,0.74247956,0.25669637,0.25844318,0.3166691,0.52897626,0.3100328,0.79606897,0.3707545,0.3623946,0.67218846,0.57097274,0.64899135,0.87972116,0.36926445,0.68751645,0.75377506,0.4810081,0.21058139,0.69505256,0.29408607,0.79191816,0.8178662,0.90781856,0.63628244,0.4700781,0.22858515,0.414828,0.6073903,0.6845311,0.41400295,0.41132623,0.42358753,0.5634719,0.9104996,0.22703078,0.37681773,0.21912998,0.5514489,0.30939814,0.29467255,0.7274462,0.62936425,0.8226766,0.69756275,0.37463015,0.39050978,0.38262996,0.28018463,0.73613745,0.46334866,0.62221456,0.5888923,0.41858375,0.47352293,0.7101018,0.50650096,0.51443535,0.902623,0.50474006,0.35304335,0.4805326,0.69500834,0.26744705,0.6255019,0.31779265,0.6433346,0.86657244,0.58203137,0.51420814,0.6705604,0.27406606,0.87325215,0.66356,0.58829504,0.12745555,0.52986544,0.59215975,0.73715556,0.5786352,0.18598679,0.40407583,0.77744687,0.29306826,0.8755655,0.84781575,0.20813093,0.26252168,0.5058625,0.4958155,0.3288213,0.56951237,0.11041616,0.51112866,0.68358684,0.6842103,0.617214,0.39841366,0.17993449,0.72281617,0.59283555
BH-A1FG,0.35637188,0.4376573,0.8980467,0.5010359,0.5435661,0.8822206,0.1625748,0.6787493,0.8536952,0.46702218,0.8430226,0.21848808,0.42404437,0.83977604,0.38816705,0.62085974,0.3072892,0.77619416,0.40948987,0.76248103,0.48892957,0.74839395,0.5516243,0.4041838,0.1445491,0.3318665,0.5953479,0.850139,0.59849805,0.5711403,0.34006098,0.8333925,0.5866506,0.3584633,0.37649184,0.8109263,0.8539576,0.67328113,0.49955148,0.8292397,0.19437897,0.76069343,0.6370318,0.85507864,0.28254384,0.8973408,0.32145572,0.26211697,0.26853248,0.14234868,0.60260415,0.76225734,0.74501383,0.77648026,0.8929353,0.4972049,0.12408607,0.60242355,0.33417004,0.86133754,0.29060477,0.3258096,0.85386705,0.4532168,0.6507054,0.34748924,0.56504637,0.7143347,0.7933767,0.7447686,0.42435133,0.28491542,0.062497444,0.2511757,0.60236216,0.03690146,0.13146171,0.55620265,0.57135636,0.20218419,0.5605744,0.18516135,0.79365,0.7947532,0.22487238,0.35342294,0.48071522,0.086996034,0.54742086,0.82166713,0.38143402,0.8042794,0.09783977,0.70834064,0.21811554,0.12806109,0.88933337,0.48252073,0.83785784,0.34816095
BH-A1FH,0.2276366,0.90146804,0.41893744,0.46607122,0.10144317,0.5885513,0.84828645,0.5669082,0.18841442,0.08931161,0.73801196,0.62959063,0.92328495,0.6338593,0.8083425,0.7142421,0.61095047,0.23906516,0.83715475,0.42417437,0.70142233,0.61160994,0.6779317,0.239771,0.41849694,0.6531957,0.73789823,0.6019225,0.65977436,0.41554958,0.37268168,0.3145997,0.46985927,0.9384974,0.22064674,0.54461163,0.41106358,0.7767088,0.12536503,0.122931734,0.47601828,0.34492037,0.799486,0.8258024,0.33263555,0.26280528,0.6183077,0.73872715,0.83491766,0.18849613,0.55124974,0.23423669,0.66257536,0.4027422,0.72121835,0.38226026,0.40094572,0.928745,0.28695655,0.20925437,0.46095407,0.73690045,0.31460828,0.5068187,0.456984,0.24020183,0.73048896,0.155062,0.38138342,0.8414849,0.8731192,0.641777,0.73933303,0.12504461,0.4795426,0.67693126,0.76729465,0.78744066,0.65378326,0.5759629,0.2462307,0.37480983,0.19868398,0.4717399,0.73180467,0.5312027,0.8357777,0.7870576,0.3679064,0.2932439,0.38519925,0.14527541,0.777126,0.5425862,0.46847755,0.7195864,0.31709254,0.28068212,0.3005338,0.61937046
BH-A1FJ,0.7351618,0.34395,0.42892516,0.37196046,0.62803704,0.5869583,0.35375068,0.68565947,0.829315,0.5966915,0.4912452,0.74695414,0.22905904,0.6923174,0.4482044,0.15971208,0.26765606,0.55439126,0.42564994,0.479535,0.49889344,0.32235593,0.6665142,0.13992712,0.8269125,0.15094557,0.6817782,0.58571154,0.38856393,0.7488849,0.4524495,0.7444927,0.80338055,0.57537335,0.7782974,0.92959684,0.52089036,0.66967446,0.6753336,0.47456634,0.54938763,0.84932864,0.44305575,0.23694657,0.32124144,0.25005496,0.29815966,0.29400098,0.7791716,0.5383392,0.39220148,0.103013955,0.38032284,0.7382348,0.4382909,0.671192,0.83231616,0.33780083,0.7870014,0.5619933,0.3099253,0.23960915,0.70668244,0.2677528,0.8981426,0.75176525,0.5510906,0.69760895,0.8490399,0.8195421,0.7710038,0.69051147,0.21397433,0.5537639,0.60424596,0.7601444,0.6344643,0.6862994,0.70998263,0.54379994,0.7655381,0.7719351,0.35316855,0.91134024,0.27829912,0.8369483,0.46207982,0.24879587,0.7934139,0.44008118,0.38946372,0.72244686,0.35231477,0.34725174,0.37763852,0.44035494,0.26261157,0.35348025,0.5074958,0.30387697
BH-A1FL,0.6457613,0.20284253,0.34473154,0.3887099,0.26003212,0.7572174,0.7950252,0.5526408,0.28929436,0.7568631,0.5289446,0.077051446,0.15059692,0.62376577,0.46474034,0.70075357,0.51983356,0.25129023,0.6721226,0.85946214,0.3981226,0.63492274,0.45135903,0.53685015,0.36713043,0.55951905,0.7300568,0.8064004,0.59116954,0.8383702,0.42152023,0.7481089,0.58865255,0.6592926,0.47772962,0.6226617,0.90595436,0.625155,0.7135421,0.15622476,0.49707282,0.3854156,0.8727703,0.5076497,0.19301407,0.31402558,0.1305573,0.57411987,0.82647645,0.5416601,0.21526265,0.5849029,0.6942975,0.669073,0.57277614,0.2760496,0.38987416,0.55400926,0.6495991,0.8689921,0.29331502,0.72228605,0.76237273,0.67628837,0.43522453,0.31008902,0.85694087,0.61131775,0.78131187,0.5982307,0.33529574,0.6230159,0.09603398,0.40469402,0.483158,0.60469544,0.5177229,0.606462,0.808139,0.67219865,0.67401314,0.45258325,0.22447206,0.35869825,0.44112137,0.8892196,0.7453464,0.13292895,0.6982087,0.4969108,0.50553596,0.874429,0.5509655,0.59904283,0.20191954,0.40769583,0.35126776,0.8396188,0.5925455,0.6470439
